ID,Genus,Gender,Species,State,County,Refuge,Division,Sample Site,Habitat,Date Sampled,Collector,Month,Date
3899,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3900,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3901,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3902,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3903,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3904,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3905,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3906,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3907,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3908,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3909,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3910,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3911,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3912,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3913,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3914,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3915,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3916,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3917,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3918,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3919,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3920,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3921,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3922,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3923,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3924,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3925,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3926,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3927,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3928,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3929,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3930,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3931,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3932,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3933,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3934,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3935,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3936,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3937,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3938,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3939,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3940,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3941,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3942,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3943,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3944,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3945,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3946,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3947,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3948,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3949,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3950,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3951,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3952,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3953,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3954,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3955,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3956,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3957,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3958,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3959,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3960,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3961,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3962,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3963,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3964,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3965,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3966,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3967,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3968,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3969,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3970,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3971,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3972,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3973,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3974,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3975,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3976,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3977,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3978,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3979,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3980,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3981,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3982,Lasioglossum,Female,swenki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3983,Lasioglossum,Male,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,NA,NA,NA,NA
3984,Lasioglossum,Male,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,NA,NA,NA,NA
3985,Lasioglossum,Male,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
3986,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,NA,NA,NA,NA
3987,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,NA,NA,NA,NA
3988,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,NA,NA,NA,NA
3989,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,NA,NA,NA,NA
3990,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,NA,NA,NA,NA
3991,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,NA,NA,NA,NA
3992,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,NA,NA,NA,NA
3993,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,NA,NA,NA,NA
3994,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3995,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3996,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3997,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3998,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
3999,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4000,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4001,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4002,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4003,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jun. 28,NA,Jun, 28
4004,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jun. 28,NA,Jun, 28
4005,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
4006,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
4007,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
4008,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
4009,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Aug. 14,NA,Aug, 14
4010,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Aug. 14,NA,Aug, 14
4011,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Aug. 14,NA,Aug, 14
4012,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Aug. 14,NA,Aug, 14
4013,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Sept. 25,NA,Sept, 25
4014,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 5,NA,Sept, 5
4015,Lasioglossum,Female,vierecki,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 5,NA,Sept, 5
4016,Lasioglossum,Female,zonulum,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,NA,NA,NA,NA
4017,Megachile,Female,addenda,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jun. 18,NA,Jun, 18
4018,Megachile,Female,addenda,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jun. 28,NA,Jun, 28
4019,Megachile,Male,addenda,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jun. 18,NA,Jun, 18
4020,Megachile,Female,brevis,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 5,NA,Sept, 5
4021,Megachile,Female,brevis,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 5,NA,Sept, 5
4022,Megachile,Female,brevis,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 13,NA,Sept, 13
4023,Megachile,Female,brevis,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 13,NA,Sept, 13
4024,Megachile,Female,brevis,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 13,NA,Sept, 13
4025,Megachile,Female,brevis,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 25,NA,Sept, 25
4026,Megachile,Male,integra,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jun. 28,NA,Jun, 28
4027,Megachile,Female,latimanus,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Sept. 25,NA,Sept, 25
4028,Megachile,Female,montivaga,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 5,NA,Sept, 5
4029,Megachile,Female,montivaga,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 5,NA,Sept, 5
4030,Megachile,Female,montivaga,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 5,NA,Sept, 5
4031,Megachile,Female,montivaga,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 13,NA,Sept, 13
4032,Megachile,Female,montivaga,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 13,NA,Sept, 13
4033,Megachile,Female,montivaga,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 13,NA,Sept, 13
4034,Megachile,Female,montivaga,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 13,NA,Sept, 13
4035,Megachile,Female,montivaga,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 13,NA,Sept, 13
4036,Megachile,Female,montivaga,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 13,NA,Sept, 13
4037,Megachile,Female,montivaga,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 25,NA,Sept, 25
4038,Megachile,Female,montivaga,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 25,NA,Sept, 25
4039,Megachile,Female,montivaga,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 25,NA,Sept, 25
4040,Megachile,Female,montivaga,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 25,NA,Sept, 25
4041,Megachile,Female,montivaga,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 25,NA,Sept, 25
4042,Megachile,Female,texana,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jul. 25,NA,Jul, 25
4043,Megachile,Female,texana,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,NA,NA,NA,NA
4044,Melissodes,Female,agilis,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 13,NA,Sept, 13
4045,Melissodes,Female,desponsa,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Aug. 14,NA,Aug, 14
4046,Melissodes,Female,desponsa,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 5,NA,Sept, 5
4047,Melissodes,Female,desponsa,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 13,NA,Sept, 13
4048,Melissodes,Female,desponsa,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 13,NA,Sept, 13
4049,Melissodes,Female,desponsa,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 13,NA,Sept, 13
4050,Melissodes,Male,desponsa,Illinois,Carroll,Lost Mound,NA,Prims Pond,NA,Sept. 13,NA,Sept, 13
4051,Osmia,Female,distincta,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,Jun. 18,NA,Jun, 18
4052,Osmia,Female,inurbana,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4053,Osmia,Female,inurbana,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4054,Osmia,Female,inurbana,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4055,Osmia,Female,inurbana,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4056,Osmia,Female,inurbana,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4057,Osmia,Female,inurbana,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4058,Osmia,Female,inurbana,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4059,Osmia,Female,inurbana,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4060,Osmia,Female,inurbana,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4061,Osmia,Female,inurbana,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4062,Osmia,Female,inurbana,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4063,Osmia,Female,inurbana,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4064,Osmia,Female,inurbana,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4065,Osmia,Female,inurbana,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4066,Osmia,Female,inurbana,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4067,Osmia,Female,inurbana,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4068,Osmia,Female,inurbana,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4069,Osmia,Female,inurbana,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4070,Osmia,Female,inurbana,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4071,Osmia,Female,inurbana,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4072,Osmia,Female,pumila,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,May. 15,NA,May, 15
4073,Peponapis,Female,pruinosa,Illinois,Carroll,Lost Mound,NA,NA,Sand Prairie,NA,NA,NA,NA
4074,Agapostemon,Female,sericeus,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Aug. 5,L. Maas,Aug, 5
4075,Agapostemon,Female,sericeus,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jun. 3,L. Maas,Jun, 3
4076,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jun. 3,L. Maas,Jun, 3
4077,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jun. 3,L. Maas,Jun, 3
4078,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jun. 3,L. Maas,Jun, 3
4079,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jun. 17,L. Maas,Jun, 17
4080,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jun. 24,L. Maas,Jun, 24
4081,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 8,L. Maas,Jul, 8
4082,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 8,L. Maas,Jul, 8
4083,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 8,L. Maas,Jul, 8
4084,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 8,L. Maas,Jul, 8
4085,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 8,L. Maas,Jul, 8
4086,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 8,L. Maas,Jul, 8
4087,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 8,L. Maas,Jul, 8
4088,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 8,L. Maas,Jul, 8
4089,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 8,L. Maas,Jul, 8
4090,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 8,L. Maas,Jul, 8
4091,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 8,L. Maas,Jul, 8
4092,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 8,L. Maas,Jul, 8
4093,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 8,L. Maas,Jul, 8
4094,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 8,L. Maas,Jul, 8
4095,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 8,L. Maas,Jul, 8
4096,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 8,L. Maas,Jul, 8
4097,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 8,L. Maas,Jul, 8
4098,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 8,L. Maas,Jul, 8
4099,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 8,L. Maas,Jul, 8
4100,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 8,L. Maas,Jul, 8
4101,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 8,L. Maas,Jul, 8
4102,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 21-22,"Maas, Rodgers",Jul, 21-22
4103,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 21-22,"Maas, Rodgers",Jul, 21-22
4104,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 21-22,"Maas, Rodgers",Jul, 21-22
4105,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jul. 21-22,"Maas, Rodgers",Jul, 21-22
4106,Agapostemon,Male,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Aug. 5,L. Maas,Aug, 5
4107,Agapostemon,Male,virescens,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Sept. 4,"Maas, Rodgers",Sept, 4
4108,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Turkey River Bottoms,Wet Meadow,Jun. 24,L. Maas,Jun, 24
4109,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Turkey River Bottoms,Wet Meadow,Jun. 24,L. Maas,Jun, 24
4110,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Turkey River Bottoms,Wet Meadow,Jun. 24,L. Maas,Jun, 24
4111,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Turkey River Bottoms,Wet Meadow,Jun. 24,L. Maas,Jun, 24
4112,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Turkey River Bottoms,Wet Meadow,Jun. 24,L. Maas,Jun, 24
4113,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Turkey River Bottoms,Wet Meadow,Aug. 15,L. Maas,Aug, 15
4114,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Turkey River Bottoms,Wet Meadow,Aug. 15,L. Maas,Aug, 15
4115,Agapostemon,Female,virescens,Iowa,Clayton,McGregor,NA,Turkey River Bottoms,Wet Meadow,Aug. 15,L. Maas,Aug, 15
4116,Andrena,Female,carlini,Iowa,Clayton,McGregor,NA,Blufftop,Brome,Jun. 3,L. Maas,Jun, 3
