Genus,Species,Gender,State,County,Refuge,Division,Sample Site,Coordinates,Habitat,Date Sampled,Collector,Notes,X14,X15,X16,X17,X18,X19,X20
Ptilothrix,Ptilothrix bombiformis,Female,Missouri,Stoddard,Mingo,MS4,MS4 field/MS unit,37.04282 90.15679,N/A,Aug. 15,E. Schaffer,NA,NA,NA,NA,NA,NA,NA,NA
Ptilothrix,Ptilothrix bombiformis,Female,Missouri,Stoddard,Mingo,MS4,MS4 field/MS unit,37.04282 90.15679,N/A,Aug. 15,E. Schaffer,NA,NA,NA,NA,NA,NA,NA,NA
Ptilothrix,Ptilothrix bombiformis,Female,Missouri,Stoddard,Mingo,MS4,MS4 field/MS unit,37.04282 90.15679,N/A,Aug. 15,E. Schaffer,NA,NA,NA,NA,NA,NA,NA,NA
Ptilothrix,Ptilothrix bombiformis,Female,Missouri,Stoddard,Mingo,MS4,MS4 field/MS unit,37.04282 90.15679,N/A,Aug. 15,E. Schaffer,NA,NA,NA,NA,NA,NA,NA,NA
Ptilothrix,Ptilothrix bombiformis,Female,Missouri,Stoddard,Mingo,MS4,MS4 field/MS unit,37.04282 90.15679,N/A,Aug. 15,E. Schaffer,NA,NA,NA,NA,NA,NA,NA,NA
Ptilothrix,Ptilothrix bombiformis,Female,Missouri,Stoddard,Mingo,MS4,MS4 field/MS unit,37.04282 90.15679,N/A,Aug. 15,E. Schaffer,NA,NA,NA,NA,NA,NA,NA,NA
Ptilothrix,Ptilothrix bombiformis,Female,Missouri,Stoddard,Mingo,MS4,MS4 field/MS unit,37.04282 90.15679,N/A,Aug. 15,E. Schaffer,NA,NA,NA,NA,NA,NA,NA,NA
Ptilothrix,Ptilothrix bombiformis,Female,Missouri,Stoddard,Mingo,MS4,MS4 moist soil unit,37.00392 90.12683,N/A,Sept. 15,B. Pendley,NA,NA,NA,NA,NA,NA,NA,NA
Ptilothrix,Ptilothrix bombiformis,Female,Missouri,Stoddard,Mingo,Rockhouse levee,Rockhouse levee,37.00392 90.12683,N/A,Aug. 15,E. Schaffer,NA,NA,NA,NA,NA,NA,NA,NA
Svastra,Svasrta atripes,Female,Missouri,Stoddard,Mingo,MS4 moist soil unit,MS4 moist soil unit,37.00392 90.12683,N/A,Sept. 15,B. Pendley,NA,NA,NA,NA,NA,NA,NA,NA
Svastra,Svasrta atripes,Female,Missouri,Stoddard,Mingo,Rockhouse levee,Rockhouse levee,37.04282 90.15679,N/A,Sept. 5,B. Pendley,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Male,Missouri,Stoddard,Mingo,Moist soil unit 4W,Moist soil unit 4W,N37.00741 W90.14954,N/A,Jun. 13,E. Schaffer,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Male,Missouri,Stoddard,Mingo,Moist soil unit 4W,Moist soil unit 4W,N37.00741 W90.14954,N/A,Jun. 13,E. Schaffer,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,Moist soil unit 4W,Moist soil unit 4W,N37.00741 W90.14954,N/A,Jun. 13,E. Schaffer,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,MS4,MS4,37.00392 90.12683,N/A,Jul. 25,"A. Weyers, A. Meyer",NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,MS4,MS4,37.00392 90.12683,N/A,Jul. 25,"A. Weyers, A. Meyer",NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,MS4,MS4 moist soil unit,37.00392 90.12683,N/A,Aug. 15,E. Schaffer,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Male,Missouri,Stoddard,Mingo,N/A,N/A,N/A,Early successional field,May. 29-30,B. Pendley,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Male,Missouri,Stoddard,Mingo,N/A,N/A,N/A,Early successional field,May. 29-30,B. Pendley,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Male,Missouri,Stoddard,Mingo,N/A,N/A,N/A,On levee between 2 marshes,May. 29-30,B. Pendley,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,N/A,N/A,37.00392 90.12683,N/A,Jun. 27,A. Weyers,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,N/A,N/A,37.00392 90.12683,N/A,Jun. 27,A. Weyers,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,N/A,N/A,N/A,Early successional field,May. 29-30,B. Pendley,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,N/A,N/A,N/A,Early successional field,May. 29-30,B. Pendley,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,N/A,N/A,N/A,Early successional field,May. 29-30,B. Pendley,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,N/A,N/A,N/A,Early successional field,May. 29-30,B. Pendley,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,N/A,N/A,N/A,Early successional field,May. 29-30,B. Pendley,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,Rockhouse levee,Rockhouse levee,N36.99091 W90.13253,Marsh,Jun. 13,E. Schaffer,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,Rockhouse levee,Rockhouse levee,N/A,N/A,Jun. 11-12,B. Pendley,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,Rockhouse levee,Rockhouse levee,37.00392 90.12683,N/A,Aug. 15,E. Schaffer,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,Rockhouse levee,Rockhouse levee,37.00392 90.12683,N/A,Aug. 15,E. Schaffer,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,Rockhouse levee,Rockhouse levee,37.00392 90.12683,N/A,Aug. 15,E. Schaffer,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,Rockhouse levee,Rockhouse levee,37.00392 90.12683,N/A,Aug. 15,E. Schaffer,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,Rockhouse levee,Rockhouse levee,37.04282 90.15679,N/A,Jul. 25,B. Pendley,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,Rockhouse levee,Rockhouse levee,37.04282 90.15679,N/A,Jul. 25,B. Pendley,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,Rockhouse levee,Rockhouse levee,37.04282 90.15679,N/A,Sept. 5,B. Pendley,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,Rockhouse levee,Rockhouse levee,37.04282 90.15679,N/A,Sept. 5,B. Pendley,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,Rockhouse levee,Rockhouse levee,37.04282 90.15679,N/A,Sept. 5,B. Pendley,NA,NA,NA,NA,NA,NA,NA,NA
Xylocopa,Xylocopa virginica,Female,Missouri,Stoddard,Mingo,Rockhouse levee,Rockhouse levee,37.04282 90.15679,N/A,Sept. 5,B. Pendley,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon sericeus,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Aug. 29-30,K. Viste-Sparkman,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon sericeus,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Sept. 25-26,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon sericeus,Male,Iowa,Jasper,Neal Smith,N/A,Thorn Valley,N/A,Savanna,Sept. 25-26,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,N/A,N/A,Reconstructed prairie,Sept. 25-26,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,N/A,N/A,Reconstructed prairie,Sept. 25-26,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,N/A,N/A,Reconstructed prairie,Sept. 25-26,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,N/A,N/A,Reconstructed prairie,Sept. 25-26,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,N/A,N/A,Reconstructed prairie,Sept. 25-26,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Male,Iowa,Jasper,Neal Smith,N/A,N/A,N/A,Reconstructed prairie,Sept. 25-26,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Male,Iowa,Jasper,Neal Smith,N/A,N/A,N/A,Reconstructed prairie,Sept. 25-26,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Male,Iowa,Jasper,Neal Smith,N/A,N/A,N/A,Reconstructed prairie,Sept. 25-26,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,North Middle Unit,N/A,N/A,prairie,Jun. 6-7,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,North Middle Unit,N/A,N/A,prairie,Jun. 6-7,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,North Middle Unit,N/A,N/A,prairie,Jun. 6-7,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,North Middle Unit,N/A,N/A,prairie,Jun. 6-7,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,North Middle Unit,N/A,N/A,prairie,Jun. 6-7,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,North Middle Unit,N/A,N/A,prairie,Jun. 6-7,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 2,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 17-18,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 17-18,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Jul. 17-18,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Aug. 15,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Aug. 29-30,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Aug. 29-30,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Aug. 29-30,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Aug. 29-30,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Aug. 29-30,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Aug. 29-30,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Aug. 29-30,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Male,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Aug. 29-30,K. Viste-Sparkman,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Male,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Aug. 29-30,K. Viste-Sparkman,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Male,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Aug. 29-30,K. Viste-Sparkman,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Male,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Aug. 29-30,K. Viste-Sparkman,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Male,Iowa,Jasper,Neal Smith,N/A,North Middle,N/A,Prairie,Aug. 29-30,K. Viste-Sparkman,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle Unit,N/A,prairie,Jul. 18-19,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle Unit,N/A,prairie,Jul. 18-19,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle Unit,N/A,prairie,Jul. 18-19,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle Unit,N/A,prairie,Jul. 18-19,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle Unit,N/A,prairie,Jul. 18-19,N/A,NA,NA,NA,NA,NA,NA,NA,NA
Agapostemon,Agapostemon virescens,Female,Iowa,Jasper,Neal Smith,N/A,North Middle Unit,N/A,prairie,Jul. 18-19,N/A,NA,NA,NA,NA,NA,NA,NA,NA
